date,latitude,longitude
20200604,53,-167
20200627,53,-167
20210220,3,128
20200506,-13,166
20200603,-13,166
20200909,-14,167
20210216,-12,166
20200528,-15,-175
20201012,-15,-173
20200810,-33,-179
20210127,-5,-80
20200121,1,-85
20200703,53,-167
20200419,-23,171
20210108,37,71
20200711,-13,166
20200108,3,-104
20201023,-3,140
20200617,-4,123
20200114,-12,167
20201008,-12,166
20210119,40,77
20210115,-42,85
20201201,-19,-63
20200811,-6,105
20200825,-7,105
20201025,-35,79
20200908,-15,-174
20200918,-13,166
20210225,-16,-172
20200426,-13,166
20200824,-11,166
20200426,29,139
20210226,-4,123
20200424,-8,126
20200314,-3,68
20200518,-16,-173
20200918,-4,123
20200204,14,121
20201104,32,105
20210203,-7,124
20201027,-15,-173
20200412,-2,101
20200620,-15,-173
20201118,-12,166
20200430,-15,-172
20200910,-13,166
20200828,-12,165
20200918,-33,-72
20210223,19,-104
20201015,37,71
20200506,-50,-116
20201213,7,-83
20200516,7,-83
20200307,-4,144
20210203,55,162
20200701,-12,166
20200112,-12,166
20200329,-1,134
20210222,19,-107
20200504,-11,166
20200612,35,99
20200220,-12,65
20200114,-6,130
20200209,-10,119
20201013,-10,119
20210103,-9,158
20200713,35,80
20201231,30,64
20200228,-7,132
20210111,-23,-179
20201212,29,130
20210217,19,-108
20200401,-4,151
20201002,-17,167
20200918,48,145
20210219,-11,166
20200602,-56,-28
20210205,6,125
20210120,-60,-65
20210220,-15,-177
20210201,7,-73
20200616,-42,-88
20200418,-12,166
20201110,-16,-173
20200731,54,161
20200802,-33,-72
20210103,1,126
20200608,27,91
20200517,-5,140
20201119,33,105
20210218,19,-96
20210118,8,92
20201012,36,71
20200204,-15,-173
20200401,-5,150
20200427,-33,-72
20200527,34,70
20200624,29,130
20200206,-11,166
20201103,-12,167
20200331,-5,103
20200728,1,121
20200808,-16,-174
20201216,14,52
20200308,-24,-175
20200807,-18,168
20200501,14,93
20200227,-15,-174
20200702,5,-76
20200510,-57,-25
20210202,-56,-26
20201214,38,20
20200611,26,141
20210221,27,56
20200508,36,-34
20200918,38,96
20210102,-16,-172
20200914,43,-127
20201025,7,127
20201010,-26,-70
20201129,-3,139
20201012,24,121
20200920,12,46
20200901,11,-86
20200321,24,121
20200708,-18,-176
20200417,-18,-177
20200911,-18,-176
20200606,-52,161
20201029,12,46
20200121,12,46
20200725,12,46
20201223,-64,171
20201005,-17,-173
20201126,-16,-173
20200610,-23,-64
20200623,29,86
20201121,7,60
20200304,-23,-176
20200917,-35,-112
20200424,-16,168
20201029,-8,119
20201007,-23,-176
20200310,52,-168
20201211,-43,40
20210212,-4,144
20200114,52,-168
20200830,-17,178
20200507,-25,-176
20201128,-41,44
20200802,52,-169
20200520,9,125
20200216,8,92
20200508,-20,-69
20200407,9,126
20201010,-8,119
20200316,38,20
20201127,-6,104
20201012,0,98
20201024,-5,103
20200717,-21,-179
20200720,-18,-64
20200526,-16,-173
20200310,-19,-70
20201214,-12,166
20210114,18,146
20201102,52,-168
20200615,-39,-16
20200805,-38,-16
20200810,6,61
20200602,-7,30
20200124,6,61
20201226,-12,166
20200117,-7,30
20200220,-12,166
20210127,-23,-67
20200420,-55,-120
20201205,3,-83
20200206,54,-35
20201128,54,-35
20201018,-7,155
20200209,54,-35
20201223,-20,-70
20210108,-4,-104
20200709,-14,167
20201214,52,-132
20210111,6,127
20200608,52,-131
20200723,-9,108
20200308,-54,6
20200523,-27,-63
20210125,3,128
20200413,-1,134
20200526,31,83
20200413,-30,-177
20200509,0,-18
20210123,11,-83
20201110,13,51
20200710,-31,-179
20201121,14,-92
20201122,46,142
20200825,-15,-173
20200416,-18,-178
20201203,10,-61
20200105,-40,-75
20200703,10,-61
20200505,-32,179
20200725,-46,165
20200906,18,-106
20201104,-13,166
20200426,-21,-174
20200728,56,164
20201014,-12,166
20210107,-46,-81
20200209,13,145
20200213,-21,-174
20200129,-21,-174
20200110,-16,-173
20200913,-55,-129
20201108,-31,-178
20200226,-3,136
20200322,14,93
20201229,14,-90
20200804,4,126
20200714,-56,-128
20210105,36,21
20201110,-34,-179
20201017,10,-70
20210109,52,157
20201027,-21,-174
20200611,44,147
20200307,-29,-177
20200201,-50,127
20200403,51,-173
20200625,-16,-75
20200424,-16,-75
20200523,-10,119
20200718,-4,141
20201125,15,-60
20201205,5,126
20210302,-10,119
20200121,53,160
20201228,0,126
20210101,5,126
20210129,5,126
20200211,3,127
20201203,-32,-179
20200919,-15,-176
20200617,-22,-66
20200220,-22,-176
20201109,-30,-178
20200210,-2,-12
20200328,-5,152
20200709,3,127
20200527,-16,168
20200214,14,93
20200814,-20,68
20200818,5,127
20200413,-17,168
20200314,-20,-174
20210125,12,126
20201228,14,-91
20200519,-56,-27
20201013,-21,65
20200229,37,141
20201005,54,-166
20200410,-56,-122
20200721,-55,-129
20200625,-32,79
20200204,-34,78
20201018,-3,68
20200618,-18,-175
20200305,-29,78
20201230,-56,-28
20210125,-63,-158
20200108,55,162
20200329,-51,139
20200509,0,126
20201117,-37,-100
20200205,-10,34
20200425,-10,34
20210130,-36,-97
20200624,36,77
20200409,-8,119
20210111,-10,34
20200628,-10,34
20201221,-10,34
20200808,-10,34
20200130,14,-92
20200516,-48,-87
20200222,-10,34
20201015,-10,34
20210131,-5,103
20201017,1,126
20200306,19,-105
20200120,19,-105
20200508,-10,34
20201016,3,96
20200324,-22,171
20201228,51,-177
20200913,-55,-136
20200122,-1,-21
20200623,43,147
20200207,-17,-173
20210111,-7,129
20201207,7,126
20200422,53,153
20201007,12,-87
20201007,-12,167
20200507,54,160
20210128,-21,-174
20200929,-10,34
20200519,49,156
20200403,-18,-13
20200109,-16,-173
20210114,19,-105
20201223,53,158
20200902,42,94
20200417,26,-111
20200322,46,153
20201229,-6,154
20200513,-10,124
20200131,-7,128
20200727,-55,-27
20201019,-44,-82
20200925,-30,-178
20200502,-7,155
20210225,-32,-178
20201023,-15,-173
20210102,4,128
20200623,-31,-178
20200805,-55,-27
20210131,-16,-174
20200315,35,139
20200930,51,180
20200622,36,139
20200321,3,126
20200819,42,-31
20200326,36,-10
20201011,-20,-174
20200311,59,-153
20200225,-18,66
20200516,34,141
20201010,3,-76
20200204,-17,-174
20200318,3,96
20210211,24,122
20200708,-22,-175
20200523,14,146
20200402,-18,-173
20200127,-10,34
20200222,52,-180
20200830,0,124
20201119,0,125
20200911,38,97
20200204,17,121
20200307,-48,100
20210122,2,127
20210301,-29,-71
20200314,10,41
20200215,36,32
20200521,-7,130
20200507,0,122
20200101,-60,-27
20201104,-31,-178
20200405,-15,-173
20201001,-7,126
20200909,-1,99
20200323,-7,130
20200829,-55,-27
20201130,42,135
20200203,-5,146
20200203,42,135
20201230,-16,-74
20200405,-16,-173
20201128,-6,131
20200316,54,161
20200419,-17,-177
20200920,6,126
20201016,6,126
20200409,14,93
20200409,56,-153
20201115,-3,140
20201228,43,145
20200524,-10,125
20201130,4,127
20201130,48,153
20200904,-23,-70
20210207,10,126
20210108,24,95
20201028,-5,152
20200612,-12,167
20200425,33,15
20200620,52,-171
20210220,-37,-73
20210206,11,125
20200611,-26,-71
20201230,32,-115
20201224,7,126
20200508,-8,127
20200817,-2,137
20210219,-59,-151
20200430,-20,-178
20200113,-60,-151
20200829,27,92
20200317,19,123
20200509,-59,-151
20200607,-7,128
20210217,1,68
20200424,26,100
20200302,42,-30
20200827,31,84
20200927,41,52
20201218,-23,69
20200531,38,71
20201128,-20,-175
20210113,12,142
20200527,-17,67
20201001,12,142
20210205,12,142
20200107,-5,146
20200605,-9,157
20210216,-9,157
20200303,-13,166
20201228,-2,139
20200926,-9,-78
20200505,-14,167
20200108,6,126
20200130,-9,157
20200721,18,-107
20200617,-8,157
20200319,-21,-179
20200610,-8,157
20210110,-9,157
20200909,-9,157
20200712,-9,158
20200122,-9,158
20200322,-9,158
20200420,-9,158
20200412,-9,158
20200325,-9,158
20200216,-9,158
20200122,-9,158
20201108,-16,-74
20201203,-9,158
20200423,-9,158
20210103,-58,-15
20200519,-2,121
20201130,14,-92
20200111,-9,158
20200617,-50,164
20210111,-4,152
20210112,-42,-17
20200602,14,-92
20200121,-8,157
20200805,-9,158
20200710,-22,-175
20200327,-21,171
20200224,-54,159
20201111,-57,-144
20200607,-9,158
20200909,-9,158
20200327,-9,158
20201224,6,127
20201204,-9,158
20201029,-9,158
20210202,-9,158
20200814,-14,168
20200213,-6,148
20210104,0,123
20200819,-8,108
20201122,-17,-174
20200713,-57,-144
20200810,41,-125
20200210,15,-89
20200924,18,-73
20201024,18,-73
20200702,18,-73
20200718,18,-73
20200527,18,-73
20201030,-5,134
20200507,18,-73
20200824,18,-73
20201222,-1,133
20200828,-16,-175
20200729,-16,-175
20200115,18,-73
20200326,-15,-175
20200816,7,124
20200807,18,-73
20210108,18,-72
20201219,18,-73
20210212,18,-73
20200411,18,-73
20210203,18,-73
20200527,18,-73
20200510,18,-73
20210201,42,143
20200304,-42,-84
20201031,-12,166
20201206,12,142
20201007,-32,-178
20200304,44,147
20200617,-32,-178
20200915,7,126
20200725,27,126
20200412,10,-63
20200725,32,48
20200817,52,178
20200113,-6,153
20201203,-58,-66
20200910,38,144
20200317,-16,-174
20200403,55,165
20210210,-32,-178
20200412,-6,131
20201120,-35,-109
20200806,14,-90
20200617,-31,-69
20210224,-48,107
20200311,38,22
20200302,-9,158
20200101,-18,-173
20210204,-9,158
20200113,-49,107
20200318,46,153
20200309,-12,166
20201119,-12,166
20200908,-9,158
20201029,-28,-66
20201114,-9,158
20200102,-9,158
20200725,42,72
20200715,-10,161
20201103,-30,-178
20200804,19,-81
20200819,-58,-66
20200503,-11,166
20200125,18,-73
20200420,-27,-63
20200607,17,-94
20200127,14,125
20200606,1,122
20200110,-39,175
20210212,-36,-73
20200914,8,-110
20200331,54,-161
20200218,3,94
20200830,38,22
20200818,-3,-102
20200729,-29,-178
20200403,38,22
20201005,-20,175
20200607,-12,166
20200601,37,71
20210302,8,-83
20200107,-18,-64
20200610,-18,-64
20200727,8,-83
20200722,-6,153
20200120,-19,170
20200912,-15,-173
20200122,8,-83
20200817,-19,168
20200415,16,-61
20200311,-8,129
20200403,-9,158
20200410,0,121
20200710,36,111
20200802,-32,58
20210115,51,-178
20201227,-33,180
20200401,59,-153
20210302,31,131
20200623,-8,-74
20200317,47,153
20200308,-19,-174
20210113,-39,-16
20200301,0,99
20200923,-39,-16
20200624,-39,-16
20200110,-39,-16
20201123,-39,-16
20210214,14,125
20200921,-7,125
20200905,-14,-15
20200422,-39,-16
20200827,-23,-67
20201117,-10,109
20200424,-28,-176
20200629,3,127
20200607,-28,-176
20200925,2,-90
20210216,-19,170
20200726,52,178
20201014,2,-91
20201102,2,-91
20200703,-19,169
20201025,-24,-67
20201125,19,121
20210131,-28,-71
20200621,-58,-141
20210225,-22,172
20200723,30,106
20210120,2,127
20200115,37,71
20200914,-21,-178
20200208,-3,101
20200102,-19,169
20201013,-21,-179
20210112,-25,-177
20201102,1,-85
20200116,-23,-112
20210301,-6,154
20200923,-63,156
20200519,10,126
20200814,0,-16
20201117,-23,-112
20201205,-9,131
20200211,54,-163
20201019,-59,-26
20200611,-23,-112
20200220,-24,-116
20200724,-20,-178
20200525,40,-125
20200626,-19,-174
20200611,-48,100
20200229,-25,-116
20200813,-25,-116
20200831,41,136
20200310,-22,-175
20210214,-8,148
20210207,-17,-73
20201103,47,153
20201006,-16,-173
20200825,-16,-173
20200614,-8,130
20200610,-6,147
20200321,23,124
20200716,-23,-67
20210114,-17,-177
20201101,6,-82
20200711,-23,-180
20201112,-23,-180
20201107,6,-82
20200911,-15,-173
20200915,-62,-161
20200520,-24,-176
20201014,-56,-25
20200305,44,86
20201108,-6,150
20201027,-39,-180
20200824,21,121
20200108,16,-97
20200419,-15,-173
20201123,1,126
20200303,2,97
20200628,-9,111
20200408,-7,155
20200828,-23,170
20200714,-7,155
20210302,-7,155
20200625,-7,155
20200619,-38,-94
20210204,-7,148
20201117,-24,-176
20200608,34,25
20200607,-10,114
20200621,-41,-17
20200810,-39,82
20200731,20,-74
20201231,-6,148
20200322,8,-103
20200915,-34,-69
20210107,30,-43
20210222,-22,-175
20200910,-37,-111
20200208,30,-43
20200325,-6,154
20200115,-15,-173
20200915,-14,-112
20200602,-33,-179
20200724,12,142
20200725,-7,129
20210221,6,127
20200226,-19,-177
20200926,40,144
20200427,5,93
20200206,19,121
20200411,-30,-178
20200604,-40,174
20200406,-57,-141
20201001,-9,158
20201218,43,131
20200219,-23,-69
20200421,-35,-108
20201122,47,153
20200601,-16,-173
20200904,-41,-87
20200707,-22,-175
20201201,21,121
20201204,-14,167
20200225,44,148
20200222,17,-86
20200221,-28,66
20200316,-24,-176
20200929,-22,-174
20200229,71,-7
20201127,-24,-176
20200131,24,123
20210104,-27,-177
20200715,-24,-176
20200929,-24,-176
20200908,-15,-173
20210106,16,-91
20210131,50,156
20210205,33,48
20200118,-24,-176
20200209,-24,-176
20200103,16,-91
20210204,-3,146
20200124,-30,166
20200201,8,138
20201113,11,-86
20210101,-15,167
20210221,-10,161
20200808,26,102
20200619,-46,166
20210227,-24,-176
20201126,6,126
20201014,28,87
20200120,-56,-5
20200408,1,123
20200519,-11,166
20201123,24,123
20200113,-58,-140
20200811,6,127
20200415,26,128
20200603,-37,-73
20200609,-35,-72
20201013,-35,-72
20200330,-34,-72
20200405,-34,-72
20200324,-36,-73
20200414,-37,-73
20210228,-34,-72
20200617,-37,-73
20201118,-34,-72
20200322,-36,-73
20210117,-34,-72
20201108,-34,-72
20201102,-32,-69
20210204,-38,-74
20200926,-35,-73
20210226,-34,-72
20200211,-32,-72
20200220,-37,-74
20210208,-36,-73
20201102,-35,-72
20200817,-37,-73
20200219,-34,-72
20201024,-38,-74
20200121,-36,-74
20200928,-34,-72
20201128,-36,-73
20200815,-35,-72
20200424,-35,-73
20200414,-37,-73
20200527,-35,-72
20200126,-35,-74
20200125,-37,-73
20200626,-34,-72
20200715,-38,-73
20200522,-35,-74
20210120,-36,-73
20201221,-34,-71
20200320,-35,-73
20200912,-34,-73
20201201,-33,-72
20201203,-36,-72
20200825,-36,-73
20210110,-38,-75
20200125,-34,-72
20200503,-35,-73
20200708,-34,-72
20201203,-35,-74
20200915,-34,-72
20201217,-38,-74
20210207,-38,-74
20200110,-35,-73
20200613,-54,-134
20200106,-35,-72
20200309,-38,-75
20200519,-36,-74
20200719,-37,-74
20200528,-35,-73
20200318,-37,-73
20201125,-33,-72
20210101,-37,-73
20210115,-37,-73
20200407,-35,-73
20210107,-33,-72
20201116,-38,-74
20200315,-34,-72
20201112,-36,-73
20200228,-38,-74
20200405,-33,-72
20201125,-34,-74
20200901,-37,-73
20200506,-38,-74
20201001,-34,-72
20200724,-36,-73
20201212,-33,-72
20200721,-34,-74
20200121,-38,-74
20210122,-33,-72
20201219,-37,-73
20200925,-35,-72
20200717,-34,-72
20200217,-38,-73
20200607,26,128
20200131,-38,-75
20200429,-36,-73
20200823,-37,-73
20200120,-35,-73
20200805,-35,-72
20200126,-38,-73
20200709,-39,-73
20200210,-36,-73
20201010,-37,-73
20201210,-34,-72
20210117,-34,-71
20201010,-36,-73
20200408,-34,-71
20200222,-34,-72
20200113,-38,-73
20200408,-35,-72
20200107,-38,-74
20201109,-25,-66
20200204,-36,-73
20201223,11,-43
20201223,-34,-72
20210218,-35,-72
20200815,-38,-74
20200916,-34,-72
20210109,-38,-74
20201104,-38,-74
20200519,-38,-73
20210211,-37,-74
20200724,36,70
20201027,-34,-72
20201129,-35,-73
20200814,-34,-73
20200131,-35,-74
20200606,-38,-73
20200529,-34,-72
20200206,-34,-72
20210221,-35,-72
20200915,-36,-73
20201227,-38,-73
20200624,-34,-71
20200504,-35,-73
20200404,-36,-73
20200406,-36,-73
20200828,-33,-72
20200418,-37,-73
20200922,-37,-73
20201212,-35,-72
20201210,-34,-72
20200122,-38,-74
20200702,26,128
20201118,-34,-72
20201205,-37,-73
20210119,-38,-74
20200921,-34,-74
20200513,35,141
20200603,-35,-73
20200204,-37,-73
20201203,-35,-74
20201013,-38,-74
20200617,-37,-73
20200712,-34,-73
20200719,-35,-72
20201019,-38,-73
20210109,26,128
20210207,-38,-74
20200815,-34,-72
20200727,-35,-72
20200216,-39,-74
20200303,-38,-73
20200806,-35,-72
20201221,-36,-73
20200123,-38,-73
20201128,-35,-73
20200119,-39,-75
20200704,-46,167
20200414,-37,-73
20201106,2,99
20200405,-1,-80
20200221,-35,-72
20200119,-34,-73
20200827,-38,-73
20200118,-35,-72
20200125,-34,-73
20200210,-35,-73
20200529,-38,-73
20210107,-35,-72
20200419,19,121
20200715,-35,-72
20200328,-58,-8
20210202,39,140
20200531,-38,-74
20201121,-35,-72
20200522,-37,-73
20200506,-37,-73
20201101,-35,-74
20201221,-38,-74
20201014,-35,-72
20200105,-35,-72
20210114,-38,-75
20210213,7,126
20201116,-35,-74
20200411,5,-83
20201202,-39,-73
20200306,32,105
20200115,-37,-74
20200913,-36,-73
20200502,-38,-74
20200117,-36,-72
20200918,-35,-73
20200812,-34,-74
20200731,-36,-72
20200531,-35,-74
20210122,-34,-72
20200315,-34,-71
20200116,-3,139
20200907,-40,-74
20200726,-34,-73
20200825,-35,-73
20200306,-11,166
20200121,-37,-73
20200701,-37,-73
20200326,-35,-73
20210206,-36,-73
20200205,42,76
20200508,-40,-71
20200302,18,122
20200601,-34,-72
20200203,-34,-73
20210214,-30,-69
20200927,-34,-72
20200727,-36,-73
20210222,-34,-72
20201006,-37,-73
20200507,3,127
20200430,-37,-73
20200305,-59,149
20200723,-37,-74
20201112,-35,-73
20200616,-38,-74
20200926,-34,-72
20200121,3,127
20200617,-33,-72
20210203,-38,-74
20200223,-33,-72
20200210,-7,105
20200719,23,121
20200713,-33,-72
20200922,-38,-75
20200820,-33,-72
20200721,-14,167
20200112,-33,-72
20201125,-12,166
20200728,23,121
20200520,-22,-68
20200405,-36,-70
20210204,-1,146
20210113,-35,-73
20201015,-34,-72
20200517,-35,-72
20210131,-17,176
20201118,1,126
20201221,14,-91
20200615,-35,-72
20200825,2,128
20201211,-35,-72
20201218,-37,-73
20200407,-35,-73
20200111,-35,-72
20200704,-4,101
20200227,-37,-73
20200402,-37,-74
20210126,-38,-74
20200917,-4,101
20200403,-30,-72
20200219,49,91
20200912,44,148
20200815,-37,-74
20200603,-35,-72
20200403,-37,-74
20200508,15,144
20200308,15,144
20200730,-36,-73
20200331,15,144
20200405,-13,167
20200521,-35,-72
20200910,11,141
20200526,-16,-115
20200415,-33,-72
20200508,-38,-74
20200110,16,148
20200627,-34,-72
20200103,-36,-73
20210223,-38,-73
20200529,-36,-73
20200410,-33,-72
20200130,39,40
20200702,39,40
20201024,39,40
20200521,-33,-72
20200602,-33,-72
20201111,-33,-72
20201008,-34,-72
20200726,19,145
20200303,-26,-67
20210120,-35,-74
20210114,39,40
20201113,-35,-72
20200106,-33,-72
20200413,-33,-72
20200710,-33,-72
20210104,11,125
20210106,-59,149
20200820,51,-174
20200811,-35,-74
20210208,-34,-72
20200924,-37,-73
20210129,7,-34
20210124,-35,-74
20201103,-19,169
20200201,-37,-73
20200220,-37,-74
20201221,-34,-72
20201206,-37,-73
20200727,-38,-75
20200503,36,87
20200118,-7,128
20200428,-34,-72
20200304,-34,-72
20200418,-34,-72
20201220,-35,-72
20210216,-15,-173
20200104,-34,-72
20201012,-57,-28
20200808,-34,-72
20210128,-34,-72
20200301,-34,-72
20201211,-34,-72
20210219,-34,-72
20200622,-37,-74
20200224,-34,-72
20201109,-34,-72
20200123,-35,-72
20200222,-38,-74
20200906,-34,-72
20200601,-24,-176
20201029,-34,-72
20200603,-34,-72
20201202,-9,158
20200604,47,153
20200709,-38,-74
20200105,-34,-72
20201114,-34,-72
20200630,-59,-26
20200617,29,143
20200309,35,142
20201127,23,95
20200303,-35,-72
20210101,44,-129
20200828,1,97
20210223,38,141
20200822,-37,-74
20201115,-37,-74
20200704,-34,-72
20200606,2,133
20200118,53,160
20200722,-37,-74
20201117,-38,-73
20210106,-33,-179
20200522,-35,-73
20200713,35,74
20210131,-38,-74
20210207,-2,128
20200802,-39,-74
20200413,-34,-72
20200603,38,142
20201202,-58,-24
20200411,-39,-74
20210101,-7,68
20201118,-3,84
20200810,-41,-89
20200229,-34,-72
20200929,-36,-73
20200314,29,128
20200824,-36,-73
20200615,-36,-73
20200407,-18,-179
20201013,-36,-73
20200411,52,142
20200119,-24,-176
20201114,-35,-73
20210202,-58,-30
20200811,-5,103
20201025,-28,-113
20200920,-37,-73
20200315,-43,-84
20200413,-44,-73
20210130,-44,-73
20210126,-37,-73
20201218,-23,-177
20200703,-49,165
20210130,-49,165
20201121,1,121
20200530,34,82
20200106,-49,165
20200305,-46,166
20200104,-34,-72
20200320,-22,-69
20200212,-27,-176
20201129,-22,-180
20200426,1,126
20201227,-34,-72
20200723,54,110
20201011,17,-101
20200819,-36,-73
20200203,-34,-72
20200514,-5,148
20210206,-33,-72
20200803,-54,143
20201116,20,-75
20210203,-3,152
20200105,52,-166
20200512,-34,-72
20200504,20,-105
20200919,-35,-72
20200330,20,-75
20200304,16,-91
20210109,-36,-73
20200221,-29,61
20200813,-15,167
20200912,-63,-159
20201225,-22,-175
20200525,-18,-13
20200503,-16,-70
20200512,-41,-89
20200221,18,121
20200815,-12,166
20200908,47,142
20200904,-15,168
20200621,53,172
20200125,-35,-74
20200907,-34,-179
20200522,37,75
20200131,-15,-75
20200903,37,75
20200805,-17,-172
20200716,33,93
20200428,-37,-74
20200723,39,40
20200802,33,93
20200615,-37,-74
20200410,14,-91
20200227,-15,-174
20201231,-7,128
20200214,-36,-73
