month,latitude,longitude,depth,mag,mag_avg
8,-10,-80,30,6.6,1
8,50,80,20,5.6,1
9,50,150,40,5.8,1
9,40,10,30,5.7,1
9,70,-70,20,6.1,1
9,40,130,20,5.8,1
9,-10,-10,20,5.9,1
9,40,130,30,5.8,1
9,-20,-180,550,6.4,1
9,-30,-180,30,5.8,1
9,0,150,20,6.2,1
9,-20,180,40,5.9,1
9,-20,170,40,5.6,1
9,40,-120,0,5.39,0
9,-30,-180,20,6.1,1
9,-10,170,40,7.4,1
9,-10,170,40,5.7,1
9,-10,170,50,7.2,1
9,-10,-80,70,6,1
9,40,30,30,6.2,1
9,-20,180,30,5.8,1
9,-20,180,30,5.6,1
9,-20,30,20,5.7,1
9,30,-120,10,5.29,0
9,-10,-80,60,6.9,1
9,-20,30,20,5.5,1
9,50,-180,20,5.7,1
9,-20,180,30,5.9,1
9,40,20,20,5.1,0
10,-10,150,20,5.5,1
10,-20,-170,40,5.9,1
10,-60,-30,40,6,1
10,30,130,40,6.2,1
10,-20,-170,20,5.7,1
10,-20,-170,30,5.5,1
10,10,40,20,5.9,1
10,-20,-180,550,6.2,1
10,40,110,20,5.8,1
10,-20,-170,20,6.2,1
10,50,150,40,7,1
10,50,150,40,5.6,1
10,40,150,30,6.2,1
10,50,150,40,6,1
10,50,150,40,6.1,1
10,50,150,40,8.5,1
10,50,150,20,6.2,1
10,50,150,30,5.7,1
10,50,150,30,6.1,1
10,50,150,40,6,1
10,0,130,30,6,1
10,70,-20,20,5.8,1
10,50,150,30,5.9,1
10,40,70,40,6.5,1
10,50,150,50,6.2,1
10,50,150,40,5.9,1
10,50,150,30,6,1
10,50,150,30,5.9,1
10,50,150,20,5.7,1
10,40,150,40,5.7,1
10,40,150,30,6,1
10,50,150,40,6.2,1
10,50,150,30,7.8,1
10,30,-120,10,5,0
10,50,150,30,5.9,1
10,40,140,30,5.7,1
10,50,150,30,6.1,1
10,-10,100,40,5.9,1
10,10,150,30,5.9,1
10,50,150,40,5.9,1
10,50,150,40,5.7,1
10,-10,150,50,5.5,1
10,-20,-180,30,5.8,1
10,50,160,40,5.7,1
10,50,90,20,5.7,1
10,-20,-180,20,6.3,1
11,0,-80,30,6.2,1
11,-10,130,70,8.1,1
11,0,140,30,6.3,1
11,60,-40,20,5.6,1
11,-10,-70,590,7.6,1
11,40,150,20,6.5,1
11,-10,-70,590,6.3,1
11,-20,170,30,5.8,1
11,40,150,30,6.2,1
11,-40,-90,20,5.9,1
11,-20,-180,20,6.2,1
11,50,150,50,5.8,1
11,10,-40,20,6.8,1
11,30,-110,20,6.4,1
11,40,150,20,5.8,1
11,-20,-180,30,5.8,1
11,40,150,30,6,1
11,30,-110,20,6.1,1
11,-20,180,20,5.7,1
12,-20,-70,40,6.3,1
12,50,150,20,5.6,1
12,50,150,20,5.9,1
12,50,150,30,5.6,1
12,-40,-100,10,6.2,1
12,50,150,20,5.7,1
12,50,-180,60,5.7,1
12,-20,-170,30,5.9,1
12,-10,110,660,7,1
12,-10,110,50,6.5,1
12,40,20,20,5.7,1
12,-30,-180,60,7.6,1
12,40,80,40,5.8,1
12,20,120,40,5.9,1
12,-60,-50,20,5.9,1
12,-10,150,70,5.8,1
12,-30,-180,40,5.8,1
12,50,150,40,5.9,1
12,-60,-30,40,6.7,1
1,50,150,20,6.2,1
1,-10,160,30,5.8,1
1,-50,30,20,6.3,1
1,50,160,60,6.2,1
1,30,130,100,5.6,1
1,50,150,40,6.4,1
1,40,140,60,6.1,1
1,50,-170,40,5.8,1
1,-10,150,160,5.9,1
1,30,140,30,6.2,1
1,-20,170,30,5.8,1
1,50,150,30,5.5,1
1,20,120,50,6.5,1
1,30,50,20,5.5,1
1,-20,170,140,6.9,1
1,20,90,70,6.2,1
1,-10,170,20,6.3,1
1,-20,-70,120,6.5,1
1,0,-20,10,5.6,1
1,40,70,200,6.6,1
2,40,140,50,6,1
2,60,-160,20,6.9,1
2,40,140,40,5.8,1
2,50,180,60,5.7,1
2,-20,-180,20,6,1
2,0,150,20,6.3,1
2,-10,150,70,6.3,1
2,40,150,30,5.8,1
2,20,90,100,6,1
2,-10,110,130,5.8,1
2,40,140,30,6,1
3,-10,160,80,5.9,1
3,0,130,120,5.9,1
3,0,130,40,5.6,1
3,20,-60,30,5.6,1
3,40,-10,30,6.6,1
3,40,150,140,6.1,1
3,50,150,430,6.4,1
3,10,60,20,5.7,1
3,-20,-170,10,6.1,1
3,20,-100,40,5.9,1
3,-30,-180,50,5.7,1
3,-10,130,360,6.8,1
3,10,140,20,6,1
3,60,-150,10,6.4,1
3,60,-150,10,6.3,1
3,60,-150,30,5.7,1
3,60,-150,20,6.5,1
3,60,-150,20,6.1,1
3,60,-150,30,9.3,1
3,60,-150,20,5.7,1
3,60,-150,20,5.8,1
3,0,120,130,7.4,1
3,60,-150,20,6.4,1
3,60,-150,20,5.8,1
3,60,-150,20,5.6,1
3,60,-150,30,6.2,1
3,60,-150,20,5.8,1
3,60,-150,30,6.5,1
3,60,-150,30,6.6,1
3,60,-150,20,5.6,1
3,60,-150,20,6.5,1
3,60,-150,10,5.8,1
3,60,-150,20,6.1,1
3,60,-150,30,6.5,1
3,-10,160,50,5.7,1
3,60,-150,20,5.9,1
3,60,-150,20,5.7,1
3,60,-150,20,5.7,1
3,60,-150,20,6,1
3,60,-150,30,6.2,1
3,60,-150,20,6.7,1
3,60,-150,20,6,1
3,60,-150,10,6.4,1
3,50,-130,20,6.1,1
3,50,150,30,6,1
4,10,100,60,7,1
4,10,130,110,5.7,1
4,60,-150,20,5.7,1
4,60,-150,20,5.7,1
4,0,100,70,6,1
4,60,-150,40,5.9,1
4,60,-150,20,6,1
4,60,-150,20,6.1,1
4,60,-150,30,6.5,1
4,60,-150,20,5.9,1
4,60,-150,20,6.8,1
4,60,-150,20,6,1
4,60,-150,20,5.6,1
4,60,-150,20,6.3,1
4,0,120,170,5.8,1
4,60,-150,20,5.8,1
4,60,-150,20,5.6,1
4,50,150,50,6.1,1
4,60,-150,20,5.6,1
4,60,-150,20,5.6,1
4,60,-150,20,6.3,1
4,60,-150,40,5.7,1
4,60,-150,30,5.6,1
4,60,-140,20,5.8,1
4,50,20,20,6,1
4,60,-150,30,5.6,1
4,60,-150,30,6.1,1
4,60,-150,30,6.4,1
4,40,140,20,5.9,1
4,-10,160,50,5.8,1
4,60,-150,20,6.1,1
4,60,-150,20,5.8,1
4,50,150,30,5.8,1
4,-60,-60,10,6.1,1
4,-40,-80,10,5.9,1
4,60,-150,30,5.8,1
4,60,-150,40,5.5,1
4,-10,130,20,6.4,1
4,60,-150,30,5.6,1
4,-10,140,110,6.8,1
4,-10,110,20,6.1,1
4,-60,150,20,6.3,1
5,60,-150,20,5.7,1
5,50,150,40,6.4,1
5,-10,160,50,6,1
5,60,-150,20,5.9,1
5,0,40,30,6.5,1
5,40,140,30,6.5,1
5,40,140,20,7,1
5,60,-150,20,5.8,1
5,60,-140,30,5.7,1
5,50,-170,30,5.7,1
5,60,-150,20,6.3,1
5,-30,-180,20,6.4,1
5,50,-160,20,5.7,1
5,40,-40,20,6.1,1
5,60,-140,20,6.1,1
5,-20,-170,20,5.6,1
5,0,-80,40,6.2,1
5,50,150,50,5.6,1
5,0,140,60,5.9,1
5,-20,-170,20,5.8,1
5,30,140,10,5.8,1
5,-10,90,20,6,1
5,-60,-30,130,7.8,1
5,-60,-30,130,6,1
5,-60,-30,130,5.6,1
5,0,130,130,5.9,1
5,-60,-30,130,6,1
5,60,-150,10,5.6,1
5,40,140,50,6.2,1
5,40,150,50,6.7,1
6,30,100,120,5.6,1
6,-10,-80,120,5.6,1
6,-30,-110,20,5.9,1
6,-10,110,80,5.7,1
6,10,130,90,6,1
6,-60,-30,120,5.6,1
6,0,140,20,6,1
6,40,40,10,5.8,1
6,10,100,40,6.2,1
6,40,140,20,5.7,1
6,40,140,10,6.5,1
6,40,140,20,6.2,1
6,40,140,20,7.6,1
6,40,140,20,5.7,1
6,50,160,50,5.5,1
6,-20,-170,20,5.8,1
6,40,150,70,7.1,1
6,0,150,40,6.2,1
6,60,-150,20,5.7,1
6,0,-30,10,5.9,1
6,60,-150,20,5.6,1
6,50,150,130,5.8,1
6,0,120,20,6.6,1
6,50,150,360,5.8,1
7,10,150,20,6,1
7,50,150,40,6.5,1
7,30,-110,20,6.3,1
7,40,70,100,5.8,1
7,30,-110,20,6.5,1
7,20,-100,90,7.3,1
7,-10,130,110,5.6,1
7,0,130,40,5.7,1
7,-10,130,190,6.9,1
7,-20,-180,20,6.5,1
7,-20,170,130,7.6,1
7,60,-150,20,5.6,1
7,30,100,150,5.6,1
7,40,140,10,6,1
7,40,20,150,6.2,1
7,0,120,120,5.8,1
7,10,120,40,5.7,1
7,-30,-180,210,6.1,1
7,60,-150,20,5.6,1
7,50,150,30,5.8,1
7,10,150,40,5.7,1
7,50,150,50,6.3,1
7,50,150,30,6.8,1
7,50,150,30,6.4,1
7,-30,-70,30,6.5,1
7,10,100,30,6.4,1
7,-50,140,20,6.2,1
7,10,-90,50,5.7,1
7,-10,150,40,6.5,1
8,60,-150,20,5.7,1
8,20,120,20,5.9,1
8,50,150,90,6,1
8,-30,-180,230,6.4,1
8,-40,-80,20,6.4,1
8,10,-90,80,5.6,1
8,50,150,150,5.6,1
8,-10,150,390,7,1
8,-30,-70,20,6.7,1
8,30,50,20,5.7,1
8,30,50,20,5.7,1
8,-10,150,50,6.2,1
8,60,-150,20,5.5,1
8,80,130,20,6.7,1
8,-20,-180,240,5.6,1
9,30,90,20,5.8,1
9,0,130,40,6.1,1
9,-10,150,70,6.2,1
9,30,140,20,5.6,1
9,-50,160,20,7.6,1
9,0,140,110,6.6,1
9,10,90,70,7.1,1
9,0,130,80,5.7,1
9,20,-50,10,5.5,1
9,60,-150,20,5.9,1
9,10,90,40,5.9,1
9,40,-30,10,5.7,1
9,40,-30,20,5.7,1
9,20,-90,30,6,1
9,-50,-120,10,5.9,1
9,50,-160,30,6,1
9,50,180,20,5.6,1
9,30,80,30,5.9,1
9,0,-20,20,5.6,1
9,-20,-170,20,6,1
10,50,140,20,5.9,1
10,-10,160,30,6.1,1
10,20,120,20,5.8,1
10,-40,-100,10,6.2,1
10,40,30,30,6.8,1
10,-20,-170,20,5.5,1
10,60,-150,20,5.6,1
10,0,120,30,6.2,1
10,0,130,60,6,1
10,-30,-110,20,6.2,1
10,50,150,20,6.3,1
10,40,150,30,6.4,1
10,40,150,30,6.3,1
10,40,150,30,6.5,1
10,0,120,40,5.7,1
10,-10,120,590,6.9,1
10,0,70,20,6.1,1
10,30,90,30,6.8,1
10,40,150,40,5.8,1
10,20,-60,20,6.4,1
10,0,130,40,5.7,1
10,-50,100,10,6.1,1
11,0,130,60,5.9,1
11,0,-80,120,6,1
11,40,150,40,6,1
11,0,100,100,6.1,1
11,50,150,30,5.7,1
11,-50,160,20,6.1,1
11,60,160,20,5.7,1
11,30,130,70,5.7,1
11,0,120,40,5.7,1
11,-10,150,60,6.8,1
11,-10,150,60,6.1,1
11,-20,-170,10,6,1
11,-30,-70,20,5.7,1
11,-10,150,40,6.8,1
11,40,150,40,6,1
11,-10,110,110,5.8,1
11,10,130,40,6.3,1
11,0,120,620,6,1
11,30,120,20,6.2,1
11,40,140,20,6,1
11,-10,-70,640,5.8,1
11,10,100,20,6.2,1
12,50,-170,20,5.8,1
12,-20,70,20,6.3,1
12,10,-80,10,5.6,1
12,-10,150,60,6.1,1
12,40,140,10,5.9,1
12,-30,-60,580,6.3,1
12,40,140,30,6.3,1
12,-10,150,20,5.8,1
12,20,120,30,5.8,1
12,70,-170,20,5.6,1
12,-50,0,10,6.5,1
12,0,130,40,5.6,1
12,20,-90,100,5.6,1
12,50,-180,60,5.6,1
12,30,-120,10,5.37,0
12,30,60,30,5.9,1
12,0,150,80,5.9,1
12,50,160,140,5.8,1
12,10,130,20,5.9,1
12,-20,-180,590,6.7,1
12,90,70,20,5.7,1
12,30,140,260,5.6,1
1,20,150,130,6,1
1,0,130,80,5.8,1
1,-20,-170,20,6.2,1
1,-60,-20,20,5.8,1
1,10,130,20,5.8,1
1,-10,170,40,6.7,1
1,30,90,20,5.9,1
1,-10,170,40,6,1
1,-60,-30,100,6,1
1,-30,180,570,5.8,1
1,-10,110,230,5.9,1
1,0,130,20,8.2,1
1,60,160,60,5.5,1
2,-20,-180,480,5.6,1
2,40,70,20,6,1
2,50,180,30,6,1
2,10,-50,10,5.8,1
2,50,170,30,6.5,1
2,50,170,10,5.7,1
2,50,170,30,5.8,1
2,50,170,20,5.7,1
2,50,180,30,5.9,1
2,-50,140,10,6.1,1
2,50,170,10,5.7,1
2,50,170,30,5.7,1
2,50,170,20,5.6,1
2,50,180,30,7.3,1
2,50,180,30,8.7,1
2,50,180,20,5.6,1
2,50,180,30,5.8,1
2,50,180,30,5.8,1
2,50,170,30,6.4,1
2,50,170,20,5.9,1
2,50,170,30,5.7,1
2,50,180,30,5.7,1
2,50,170,40,6.3,1
2,50,170,30,5.7,1
2,50,180,30,5.6,1
2,50,180,20,6,1
2,50,170,30,5.6,1
2,50,-160,20,6.3,1
2,50,180,40,5.7,1
2,50,-160,20,6.4,1
2,50,170,20,5.7,1
2,50,180,30,6.2,1
2,50,180,30,5.8,1
2,50,180,30,5.7,1
2,50,180,30,5.8,1
2,50,170,20,5.7,1
2,60,170,30,5.9,1
2,-20,170,200,5.6,1
2,50,170,30,6,1
2,50,170,30,5.8,1
2,0,130,100,5.9,1
2,50,180,20,5.8,1
2,40,140,50,5.7,1
2,50,180,30,5.7,1
2,20,140,340,5.6,1
2,-10,130,40,5.9,1
2,50,180,40,5.8,1
2,30,90,60,5.6,1
2,-20,-170,40,5.8,1
2,-30,-70,40,7,1
2,-10,150,40,6.2,1
2,50,170,20,6.2,1
2,10,-70,160,5.6,1
2,30,-110,10,6,1
3,50,170,30,5.7,1
3,20,120,30,5.6,1
3,-10,150,40,5.5,1
3,20,120,30,5.7,1
3,20,-90,110,5.6,1
3,-10,150,30,5.9,1
3,40,30,10,5.8,1
3,50,170,30,6.3,1
3,-10,150,10,6.7,1
3,-30,-180,20,5.6,1
3,-10,150,200,5.7,1
3,-30,-60,560,5.8,1
3,50,170,40,5.6,1
3,50,180,30,5.5,1
3,50,180,40,5.6,1
3,20,120,50,5.8,1
3,-20,-130,10,5.6,1
3,-30,-180,50,6,1
3,40,20,20,6.1,1
3,50,-160,20,5.7,1
3,40,70,210,7.4,1
3,20,120,20,5.8,1
3,40,140,30,6.4,1
3,50,170,30,6,1
3,-60,-30,40,5.7,1
3,-20,-180,220,6.3,1
3,0,120,40,6,1
3,0,130,30,6.3,1
3,-30,-70,50,6.2,1
3,-20,-170,30,6.5,1
3,-20,-170,30,6.2,1
3,10,130,60,5.7,1
3,60,160,40,5.8,1
3,-30,-70,70,7.4,1
3,40,140,30,6.4,1
3,50,180,20,7.6,1
3,-20,-170,20,5.9,1
3,40,20,80,6.8,1
4,10,130,60,5.9,1
4,20,-100,10,5.8,1
4,-30,-180,30,5.6,1
4,50,180,30,5.7,1
4,40,20,20,6.1,1
4,50,150,40,5.7,1
4,40,140,50,5.7,1
4,0,120,30,6.2,1
4,50,170,30,6.1,1
4,40,20,70,6.2,1
4,-30,-180,20,6,1
4,-20,-170,20,5.7,1
4,-10,170,640,6.3,1
4,-20,-180,540,6.5,1
4,-40,170,20,5.9,1
4,-30,180,570,5.7,1
4,30,140,420,5.6,1
4,30,120,170,5.6,1
4,70,-160,20,6,1
4,40,-130,10,5.9,1
4,-60,-30,30,6.1,1
4,-60,-30,30,6.1,1
4,40,140,40,6,1
4,10,140,70,5.8,1
4,20,140,30,6,1
4,20,120,40,6.1,1
4,0,130,30,5.7,1
4,50,-160,40,5.6,1
4,-10,130,30,6,1
4,40,20,60,6.1,1
4,0,-90,20,5.8,1
4,50,-120,60,6.7,1
4,-10,110,480,6,1
5,60,-150,20,5.6,1
5,30,130,20,5.8,1
5,10,-90,20,5.9,1
5,-20,-70,110,5.7,1
5,-30,-70,90,5.8,1
5,40,80,10,6.2,1
5,0,140,50,5.7,1
5,-10,130,150,6.1,1
5,0,140,30,5.8,1
5,10,130,40,5.9,1
5,20,120,70,6.7,1
5,-10,110,40,5.6,1
5,-10,160,40,5.6,1
5,-10,150,50,5.5,1
5,-20,170,120,7.7,1
5,0,130,40,5.7,1
5,-20,-180,550,6.1,1
5,50,180,30,6,1
5,10,130,30,5.9,1
5,50,180,30,5.8,1
5,-60,-30,130,6,1
5,-10,130,150,5.9,1
6,-20,-180,540,5.7,1
6,20,-50,10,5.9,1
6,0,130,20,5.6,1
6,40,150,40,5.6,1
6,40,150,30,5.5,1
6,40,150,30,5.7,1
6,50,150,60,7.2,1
6,50,150,40,7,1
6,50,170,20,5.6,1
6,40,150,40,5.6,1
6,40,150,40,5.5,1
6,40,150,40,5.7,1
6,40,150,40,5.7,1
6,-20,-70,100,5.9,1
6,40,30,30,5.9,1
6,40,140,40,6.1,1
6,-40,50,10,5.6,1
6,-40,180,100,5.9,1
6,-20,170,30,6.2,1
6,30,90,10,5.9,1
6,50,150,50,5.6,1
6,40,-130,10,5.5,1
6,30,60,30,5.9,1
6,10,120,40,6.3,1
6,60,-150,20,6.5,1
6,10,130,30,5.8,1
6,-50,10,10,5.7,1
6,20,120,40,5.9,1
6,60,-140,20,6.5,1
6,-10,150,30,6,1
6,50,180,40,5.7,1
6,0,130,30,5.8,1
7,-60,-160,10,6.1,1
7,50,-170,50,7.8,1
7,20,100,40,5.9,1
7,0,160,490,6.3,1
7,-20,170,40,5.8,1
7,40,20,20,6.3,1
7,50,150,50,5.6,1
7,-10,110,40,5.7,1
7,-30,-70,110,5.7,1
7,10,120,570,6,1
7,-10,160,30,5.9,1
7,10,120,20,5.7,1
7,50,170,30,5.5,1
7,0,100,110,5.5,1
7,50,180,20,5.7,1
7,40,150,20,5.6,1
7,0,100,140,5.6,1
7,50,-170,20,6.8,1
7,50,-170,20,5.7,1
7,50,-170,20,5.6,1
7,10,-70,160,5.6,1
8,-30,-180,50,5.9,1
8,-60,160,10,7.3,1
8,-10,-80,30,5.7,1
8,-10,150,60,6.5,1
8,-20,170,30,6,1
8,-20,170,30,7.6,1
8,-20,170,30,7.2,1
8,-20,170,30,5.8,1
8,-20,170,30,6.9,1
8,-20,170,30,6.9,1
8,-20,170,40,5.9,1
8,-10,150,50,6.8,1
8,-20,170,30,6.1,1
8,-10,150,30,6,1
8,-20,170,40,6.2,1
8,-20,170,30,7.4,1
8,-20,170,30,5.8,1
8,-20,170,40,7.2,1
8,-10,170,40,5.7,1
8,-20,170,20,6,1
8,0,-20,20,6.2,1
8,-20,170,30,5.8,1
8,10,100,70,6.1,1
8,-20,170,30,6.2,1
8,-10,130,330,6.7,1
8,-20,-180,80,6.1,1
8,-20,-70,120,6.7,1
8,-10,100,50,5.6,1
8,20,-100,30,7.4,1
8,40,30,20,6,1
8,20,-100,30,5.8,1
8,40,150,30,5.7,1
8,-10,110,60,5.7,1
8,-20,170,30,5.8,1
9,-40,180,100,5.8,1
9,50,180,30,5.5,1
9,50,150,20,5.9,1
9,60,-150,30,7,1
9,60,-150,30,5.7,1
9,10,-80,20,6.2,1
9,-10,150,40,6.2,1
9,-10,70,30,6.3,1
9,-10,150,20,6.1,1
9,-40,-100,20,6.1,1
9,60,170,20,5.9,1
9,10,130,40,5.8,1
9,10,130,160,6,1
9,0,-80,190,6.5,1
9,40,140,40,6.8,1
9,40,140,40,5.9,1
9,40,140,40,5.8,1
9,10,130,30,6,1
9,30,130,200,6.7,1
9,-10,150,60,5.9,1
9,20,100,40,5.9,1
9,40,140,40,6.3,1
9,10,150,50,5.6,1
9,40,140,30,5.7,1
9,40,-120,10,5.14,0
9,-60,-40,10,5.8,1
9,50,180,40,5.6,1
9,-30,-180,30,6.5,1
9,60,-140,20,6.1,1
10,-60,-30,10,6,1
10,-20,170,550,6.2,1
10,50,180,20,6.8,1
10,-40,-80,20,5.9,1
10,50,160,50,5.9,1
10,10,110,20,5.9,1
10,-60,-30,20,5.8,1
10,60,-150,30,5.6,1
10,0,130,190,5.7,1
10,-10,160,20,5.7,1
10,0,130,30,6.3,1
10,50,170,40,6.1,1
10,50,-170,50,5.6,1
10,0,130,150,5.9,1
10,50,160,60,5.6,1
10,40,150,170,6.7,1
10,0,130,30,5.6,1
11,-20,-110,20,6.1,1
11,-10,-70,590,6.7,1
11,0,140,20,5.9,1
11,-20,-110,20,6.2,1
11,30,140,20,6.4,1
11,-30,-70,50,5.7,1
11,40,90,40,6.5,1
11,40,140,40,5.7,1
11,0,-20,10,6.1,1
11,30,130,90,5.7,1
11,10,130,110,5.9,1
11,30,-40,10,6,1
11,50,160,50,6,1
11,-20,-180,430,6.5,1
11,-10,130,160,5.6,1
11,-10,130,150,5.8,1
11,-10,130,130,6.5,1
11,50,-180,30,5.9,1
11,50,-180,60,5.7,1
11,-10,110,60,5.8,1
11,0,130,20,6.2,1
11,50,-180,30,5.6,1
11,30,140,60,5.6,1
11,-10,160,70,5.8,1
11,-10,100,60,5.8,1
11,40,30,80,5.9,1
11,-50,-70,30,6.2,1
12,40,-120,0,5.03,0
12,50,-170,20,5.8,1
12,50,170,40,5.6,1
12,20,-110,30,6.7,1
12,-10,150,120,6.3,1
12,-40,180,180,6,1
12,-20,-180,650,6.2,1
12,20,-100,40,6.4,1
12,-10,170,50,5.9,1
12,50,150,20,5.6,1
12,50,150,30,6,1
12,-60,-140,20,5.8,1
12,10,-80,30,6.3,1
12,60,-150,50,6.1,1
12,50,160,30,5.8,1
12,60,-140,20,5.6,1
12,-20,-180,620,6.2,1
12,-10,150,80,5.9,1
12,30,140,50,5.8,1
12,50,-160,40,5.6,1
12,-20,-70,100,5.8,1
1,10,100,30,5.8,1
1,30,140,20,6,1
1,30,140,20,5.3,0
1,0,120,40,5.9,1
1,50,170,20,5.7,1
1,50,170,20,5.8,1
1,40,140,10,5.8,1
1,60,-150,20,6.2,1
1,30,70,10,5.8,1
1,-60,-30,60,5.6,1
1,50,160,120,5.6,1
1,-20,170,10,6,1
1,-30,-60,30,5.7,1
2,0,120,160,5.7,1
2,20,120,60,5.7,1
2,20,120,30,5.8,1
2,-20,170,180,6.4,1
2,40,20,10,6.2,1
2,30,100,10,6.4,1
2,50,160,120,5.9,1
2,30,70,10,6.5,1
2,30,70,10,6.5,1
2,-10,120,50,5.8,1
2,-60,-30,40,6.3,1
2,20,150,50,6.5,1
2,30,140,40,5.8,1
2,30,100,10,5.9,1
2,-10,130,40,6,1
2,-20,170,40,6.6,1
2,-30,80,20,6.6,1
2,-30,80,20,5.7,1
2,10,120,40,5.9,1
2,30,130,120,5.6,1
2,-60,-30,20,6,1
2,-10,150,40,6.9,1
2,-20,-170,20,6,1
2,50,170,40,5.6,1
2,40,140,220,5.6,1
2,30,130,50,6,1
2,-30,-70,60,5.7,1
3,50,150,50,5.8,1
3,-40,180,30,5.9,1
3,30,80,20,6.3,1
3,30,80,20,6.7,1
3,40,120,30,6.5,1
3,-10,170,40,6.2,1
3,0,130,40,5.6,1
3,0,130,40,6.2,1
3,-20,-70,110,5.8,1
3,20,120,30,7.5,1
3,-20,-180,630,6.7,1
3,-50,20,10,5.6,1
3,-20,-170,30,5.6,1
3,0,30,30,6.6,1
3,40,120,20,6.2,1
3,40,120,20,6.8,1
3,20,120,50,6.2,1
3,-10,170,30,5.9,1
3,40,120,20,6,1
3,40,120,20,5.9,1
3,10,-80,30,5.7,1
3,40,120,20,6,1
3,20,140,80,6,1
4,40,140,50,5.7,1
4,10,90,10,5.8,1
4,-50,100,10,6.3,1
4,60,-160,30,5.6,1
4,30,130,50,5.7,1
4,50,160,50,6.2,1
4,10,-80,30,5.8,1
4,-10,170,60,5.7,1
4,-30,-70,60,6.1,1
4,20,-100,30,5.7,1
4,-40,-70,40,6.3,1
4,-40,-70,50,5.9,1
4,60,-150,20,6.2,1
4,20,150,30,6,1
4,40,50,20,6,1
4,40,140,10,5.9,1
4,40,140,10,6,1
4,60,-150,20,5.8,1
4,-40,-70,20,5.9,1
4,0,120,40,6.1,1
4,0,120,20,6.5,1
5,-10,-70,160,6.4,1
5,-10,150,40,6.1,1
5,-10,120,110,5.6,1
5,20,120,50,6.2,1
5,30,30,30,6,1
5,50,160,30,5.6,1
5,50,160,20,6.2,1
5,50,160,20,5.8,1
5,30,140,10,5.7,1
5,50,-180,40,6.1,1
5,-10,130,200,5.7,1
5,-40,-80,20,5.6,1
5,30,-110,20,5.9,1
5,50,-160,30,6,1
5,20,120,60,5.5,1
5,10,150,30,6.1,1
5,10,150,30,5.7,1
5,30,140,20,5.7,1
5,-10,130,70,5.7,1
5,-50,160,10,6.1,1
5,-20,170,40,5.7,1
5,20,120,50,5.8,1
6,-20,-180,20,5.8,1
6,50,180,20,5.5,1
6,0,120,140,5.8,1
6,50,150,40,6,1
6,-20,170,20,5.6,1
6,10,130,30,6,1
6,40,70,220,6.6,1
6,20,120,40,5.6,1
6,10,140,40,6.8,1
6,-20,-80,20,6.2,1
6,40,150,90,5.7,1
6,50,-180,40,5.6,1
6,-20,170,30,6.1,1
6,-10,170,240,6.7,1
6,-10,160,50,7.1,1
6,-10,160,50,5.9,1
6,-10,160,50,6.8,1
6,-10,160,50,5.7,1
6,50,160,50,5.5,1
6,-10,170,30,5.8,1
6,-10,130,530,7,1
6,40,140,230,5.6,1
6,30,80,30,6.3,1
6,30,80,30,5.7,1
6,30,80,30,6,1
6,-40,180,120,5.6,1
6,40,-120,10,5.47,1
6,-10,170,50,6,1
6,40,-120,0,5.42,1
7,30,120,110,6.4,1
7,50,180,30,5.8,1
7,50,180,20,6.8,1
7,50,-180,20,5.8,1
7,20,130,40,6.1,1
7,-20,-170,30,6,1
7,50,40,40,5.7,1
7,60,170,20,6.4,1
7,50,-170,30,5.6,1
7,-20,-180,590,6.4,1
7,50,-170,30,5.7,1
7,-20,-70,30,5.8,1
8,30,70,30,6.2,1
8,30,70,20,6,1
8,30,70,30,6.9,1
8,-10,160,40,5.7,1
8,50,-170,20,6.9,1
8,-10,160,40,5.6,1
8,30,-110,10,6.35,1
8,20,-110,30,6,1
8,-20,-180,100,6,1
8,-20,-180,40,5.9,1
8,50,-160,20,5.8,1
8,0,60,10,6,1
8,30,80,30,5.6,1
8,10,120,20,6,1
8,-20,170,20,6.2,1
8,40,-110,10,5.7,1
8,40,70,200,5.8,1
8,50,180,40,5.6,1
8,-10,130,540,5.7,1
8,0,130,60,6.1,1
8,10,-90,70,5.8,1
8,0,130,30,6,1
8,40,40,20,6.8,1
8,-20,-180,40,6.1,1
8,40,40,30,6.2,1
8,40,140,160,5.8,1
8,0,-80,110,5.7,1
8,10,130,40,6,1
8,0,130,30,5.9,1
8,-20,170,20,6.3,1
8,20,120,30,5.7,1
8,-20,170,10,6,1
8,-30,-180,60,5.8,1
8,-40,180,170,5.7,1
8,60,-150,30,5.6,1
9,0,130,120,7.7,1
9,50,150,40,5.6,1
9,10,-70,160,5.9,1
9,40,-120,10,5.9,1
9,-20,170,20,6.3,1
9,-60,-30,20,6.7,1
9,-60,-30,20,6.2,1
9,20,120,30,6.2,1
9,30,50,20,5.7,1
9,20,-100,80,6,1
9,30,90,10,5.9,1
9,30,100,20,6.3,1
10,60,-150,60,5.6,1
10,-20,170,150,6.9,1
10,-20,-180,20,6.1,1
10,-60,-30,20,6.1,1
10,-30,-180,30,5.8,1
10,-10,120,20,6,1
10,30,140,20,5.7,1
10,-60,-30,100,5.7,1
10,-10,-80,40,8.1,1
10,0,-20,20,7,1
10,-20,170,40,5.7,1
10,20,150,10,6.7,1
10,40,20,30,5.9,1
11,20,-70,30,6,1
11,-20,-180,20,6.4,1
11,-30,-70,110,6.1,1
11,50,-170,30,5.6,1
